layer,row,col,value
fc1,66,9,0.259983
fc1,66,10,-0.076015
fc1,67,0,0.187869
fc1,67,1,-0.228636
fc1,67,2,-0.257872
fc1,67,3,-0.019893
fc1,67,4,0.228223
fc1,67,5,-0.184786
fc1,67,6,0.049937
fc1,67,7,0.194926
fc1,67,8,0.045171
fc1,67,9,-0.115549
fc1,67,10,-0.172091
fc1,68,0,-0.465842
fc1,68,1,0.088417
fc1,68,2,0.048222
fc1,68,3,-0.007699
fc1,68,4,-0.011356
fc1,68,5,0.003697
fc1,68,6,0.201095
fc1,68,7,-0.159179
fc1,68,8,0.09697
fc1,68,9,0.333222
fc1,68,10,0.274987
fc1,69,0,0.216755
fc1,69,1,-0.07863
fc1,69,2,0.013183
fc1,69,3,-0.147393
fc1,69,4,-0.167598
fc1,69,5,-0.033839
fc1,69,6,0.239885
fc1,69,7,0.041357
fc1,69,8,0.03552
fc1,69,9,-0.009318
fc1,69,10,-0.233389
fc1,70,0,0.233601
fc1,70,1,0.090743
fc1,70,2,0.203318
fc1,70,3,-0.043207
fc1,70,4,-0.313392
fc1,70,5,-0.158864
fc1,70,6,-0.213024
fc1,70,7,-0.26325
fc1,70,8,-0.25295
fc1,70,9,0.325781
fc1,70,10,0.10933
fc1,71,0,0.177995
fc1,71,1,-0.159841
fc1,71,2,0.289715
fc1,71,3,-0.226242
fc1,71,4,-0.225205
fc1,71,5,-0.249013
fc1,71,6,0.286466
fc1,71,7,0.280881
fc1,71,8,-0.009878
fc1,71,9,-0.134341
fc1,71,10,-0.215906
fc1,72,0,0.067582
fc1,72,1,0.227993
fc1,72,2,0.221705
fc1,72,3,-0.192518
fc1,72,4,0.335535
fc1,72,5,-0.225076
fc1,72,6,0.22191
fc1,72,7,0.146422
fc1,72,8,0.020105
fc1,72,9,0.10848
fc1,72,10,-0.169517
fc1,73,0,0.241126
fc1,73,1,-0.091254
fc1,73,2,-0.036224
fc1,73,3,-0.049314
fc1,73,4,0.297561
fc1,73,5,0.156936
fc1,73,6,-0.11059
fc1,73,7,0.041754
fc1,73,8,-0.135806
fc1,73,9,-0.033647
fc1,73,10,-0.288636
fc1,74,0,-0.313876
fc1,74,1,-0.290799
fc1,74,2,0.029163
fc1,74,3,0.08326
fc1,74,4,-0.288681
fc1,74,5,-0.266992
fc1,74,6,-0.314336
fc1,74,7,-0.183963
fc1,74,8,-0.017999
fc1,74,9,-0.03511
fc1,74,10,0.081126
fc1,75,0,-0.051338
fc1,75,1,0.086943
fc1,75,2,-0.212903
fc1,75,3,-0.013725
fc1,75,4,0.360415
fc1,75,5,-0.268058
fc1,75,6,0.295964
fc1,75,7,0.114515
fc1,75,8,0.230823
fc1,75,9,0.373669
fc1,75,10,-0.148697
fc1,76,0,-0.253552
fc1,76,1,0.058739
fc1,76,2,0.108604
fc1,76,3,-0.281168
fc1,76,4,0.047436
fc1,76,5,0.274186
fc1,76,6,0.205664
fc1,76,7,-0.249128
fc1,76,8,0.12747
fc1,76,9,-0.029298
fc1,76,10,0.06207
fc1,77,0,-0.353573
fc1,77,1,-0.090674
fc1,77,2,-0.127507
fc1,77,3,0.029552
fc1,77,4,-0.260868
fc1,77,5,-0.322439
fc1,77,6,0.043679
fc1,77,7,-0.210005
fc1,77,8,0.202423
fc1,77,9,-0.214871
fc1,77,10,0.236749
fc1,78,0,0.493328
fc1,78,1,0.067558
fc1,78,2,-0.158476
fc1,78,3,0.138179
fc1,78,4,-0.243404
fc1,78,5,0.08273
fc1,78,6,-0.255786
fc1,78,7,0.097757
fc1,78,8,0.108668
fc1,78,9,-0.143711
fc1,78,10,-0.22108
fc1,79,0,0.037546
fc1,79,1,0.25628
fc1,79,2,0.002787
fc1,79,3,0.283759
fc1,79,4,-0.095964
fc1,79,5,0.149075
fc1,79,6,-0.236171
fc1,79,7,-0.271962
fc1,79,8,-0.155921
fc1,79,9,0.154111
fc1,79,10,-0.042674
fc1,80,0,-0.075789
fc1,80,1,-0.24777
fc1,80,2,-0.22212
fc1,80,3,0.234992
fc1,80,4,0.369067
fc1,80,5,-0.185841
fc1,80,6,-0.224015
fc1,80,7,-0.275086
fc1,80,8,-0.265428
fc1,80,9,0.159157
fc1,80,10,0.201274
fc1,81,0,0.135466
fc1,81,1,0.089833
fc1,81,2,0.033511
fc1,81,3,0.09889
fc1,81,4,0.344144
fc1,81,5,0.07941
fc1,81,6,-0.005007
fc1,81,7,-0.303446
fc1,81,8,0.05647
fc1,81,9,-0.252211
fc1,81,10,0.03318
fc1,82,0,0.466123
fc1,82,1,0.081006
fc1,82,2,0.050226
fc1,82,3,0.123241
fc1,82,4,0.100577
fc1,82,5,-0.209248
fc1,82,6,-0.238342
fc1,82,7,0.038968
fc1,82,8,0.244014
fc1,82,9,-0.229583
fc1,82,10,-0.272966
fc1,83,0,0.027802
fc1,83,1,-0.168762
fc1,83,2,-0.146556
fc1,83,3,0.293484
fc1,83,4,-0.239704
fc1,83,5,0.077097
fc1,83,6,-0.261088
fc1,83,7,0.379081
fc1,83,8,-0.042534
fc1,83,9,-0.199167
fc1,83,10,-0.033571
fc1,84,0,0.030917
fc1,84,1,-0.220995
fc1,84,2,0.090631
fc1,84,3,-0.046631
fc1,84,4,-0.009841
fc1,84,5,0.22872
fc1,84,6,0.163271
fc1,84,7,0.2614
fc1,84,8,0.095236
fc1,84,9,-0.104525
fc1,84,10,-0.006489
fc1,85,0,0.068034
fc1,85,1,-0.005009
fc1,85,2,-0.168139
fc1,85,3,-0.068508
fc1,85,4,0.231951
fc1,85,5,0.157793
fc1,85,6,-0.017255
fc1,85,7,-0.237479
fc1,85,8,0.11124
fc1,85,9,-0.091623
fc1,85,10,0.251153
fc1,86,0,0.10289
fc1,86,1,0.004599
fc1,86,2,0.019968
fc1,86,3,0.197866
fc1,86,4,0.113561
fc1,86,5,-0.254551
fc1,86,6,-0.074603
fc1,86,7,0.073392
fc1,86,8,0.132296
fc1,86,9,0.250347
fc1,86,10,0.004799
fc1,87,0,-0.061678
fc1,87,1,-0.213157
fc1,87,2,0.024303
fc1,87,3,-0.054553
fc1,87,4,0.085986
fc1,87,5,0.301412
fc1,87,6,-0.015422
fc1,87,7,0.174988
fc1,87,8,0.167068
fc1,87,9,-0.207094
fc1,87,10,-0.097448
fc1,88,0,-0.199701
fc1,88,1,-0.25664
fc1,88,2,0.297207
fc1,88,3,0.272756
fc1,88,4,0.321941
fc1,88,5,-0.039499
fc1,88,6,-0.09656
fc1,88,7,0.041886
fc1,88,8,-0.042678
fc1,88,9,-0.078436
fc1,88,10,-0.083393
fc1,89,0,0.268326
fc1,89,1,-0.286477
fc1,89,2,-0.237474
fc1,89,3,0.047525
fc1,89,4,0.12214
fc1,89,5,-0.184037
fc1,89,6,0.281242
fc1,89,7,-0.309397
fc1,89,8,0.02988
fc1,89,9,-0.139403
fc1,89,10,-0.267179
fc1,90,0,-0.192471
fc1,90,1,-0.051252
fc1,90,2,0.095152
fc1,90,3,-0.186221
fc1,90,4,-0.158189
fc1,90,5,0.256067
fc1,90,6,-0.047204
fc1,90,7,0.240118
fc1,90,8,-0.169088
fc1,90,9,-0.180684
fc1,90,10,-0.139953
fc1,91,0,-0.039641
fc1,91,1,0.18573
fc1,91,2,0.203741
fc1,91,3,-0.051944
fc1,91,4,-0.113584
fc1,91,5,0.121874
fc1,91,6,0.194114
fc1,91,7,0.338045
fc1,91,8,0.315046
fc1,91,9,-0.159497
fc1,91,10,-0.275892
fc1,92,0,0.315731
fc1,92,1,0.224134
fc1,92,2,0.049969
fc1,92,3,0.129324
fc1,92,4,-0.157171
fc1,92,5,-0.131148
fc1,92,6,0.084505
fc1,92,7,0.257386
fc1,92,8,0.120526
fc1,92,9,-0.184531
fc1,92,10,0.106125
fc1,93,0,0.064729
fc1,93,1,0.110057
fc1,93,2,-0.18776
fc1,93,3,-0.121512
fc1,93,4,0.019899
fc1,93,5,-0.091611
fc1,93,6,0.067683
fc1,93,7,0.183097
fc1,93,8,0.13031
fc1,93,9,-0.183979
fc1,93,10,-0.241515
fc1,94,0,0.038373
