layer,row,col,value
fc1,2,31,0.045895
fc1,2,32,-0.05648
fc1,2,33,0.011592
fc1,2,34,0.048744
fc1,2,35,-0.047977
fc1,2,36,0.074982
fc1,2,37,0.040436
fc1,2,38,-0.052043
fc1,2,39,0.006661
fc1,2,40,-0.019231
fc1,2,41,-0.007495
fc1,2,42,0.045767
fc1,2,43,-0.053056
fc1,2,44,0.016521
fc1,2,45,-0.01458
fc1,2,46,-0.050156
fc1,2,47,-0.00109
fc1,2,48,-0.020556
fc1,2,49,0.061319
fc1,2,50,0.019964
fc1,2,51,-0.117758
fc1,2,52,0.008906
fc1,2,53,0.070876
fc1,2,54,-0.015596
fc1,2,55,-0.006724
fc1,2,56,0.058255
fc1,2,57,-0.062256
fc1,2,58,0.00714
fc1,2,59,-0.100989
fc1,2,60,-0.047952
fc1,2,61,-0.011181
fc1,2,62,-0.082771
fc1,2,63,-0.075724
fc1,2,64,-0.004602
fc1,2,65,0.091945
fc1,2,66,-0.058399
fc1,2,67,-0.033172
fc1,2,68,0.019044
fc1,2,69,-0.029155
fc1,2,70,-0.042278
fc1,2,71,-0.013155
fc1,2,72,0.048693
fc1,2,73,-0.035933
fc1,2,74,0.080627
fc1,2,75,0.029939
fc1,2,76,0.072368
fc1,2,77,-0.034892
fc1,2,78,0.035096
fc1,2,79,0.059105
fc1,2,80,-0.091944
fc1,2,81,0.039549
fc1,2,82,0.030059
fc1,2,83,-0.07397
fc1,2,84,0.038726
fc1,2,85,-0.065146
fc1,2,86,0.073
fc1,2,87,-0.039085
fc1,2,88,-0.007642
fc1,2,89,-0.006206
fc1,2,90,-0.090699
fc1,2,91,-0.033762
fc1,2,92,0.073615
fc1,2,93,-0.100416
fc1,2,94,-0.006922
fc1,2,95,-0.024835
fc1,2,96,-0.005166
fc1,2,97,0.029528
fc1,2,98,-0.02181
fc1,2,99,-0.056471
fc1,2,100,0.061825
fc1,2,101,-0.046114
fc1,2,102,-0.014935
fc1,2,103,0.027603
fc1,2,104,0.01545
fc1,2,105,-0.056555
fc1,2,106,0.025775
fc1,2,107,0.09722
fc1,2,108,0.004539
fc1,2,109,0.04575
fc1,2,110,-0.029463
fc1,2,111,-0.013062
fc1,2,112,0.013823
fc1,2,113,-0.042291
fc1,2,114,-0.01079
fc1,2,115,-0.010318
fc1,2,116,0.056563
fc1,2,117,-0.060923
fc1,2,118,0.050014
fc1,2,119,0.001891
fc1,2,120,0.005365
fc1,2,121,-0.03823
fc1,2,122,-0.049888
fc1,2,123,-0.074973
fc1,2,124,0.047997
fc1,2,125,-0.030472
fc1,2,126,-0.011708
fc1,2,127,-0.054486
fc1,2,128,0.0101
fc1,2,129,-0.042141
fc1,2,130,0.066211
fc1,2,131,-0.01304
fc1,2,132,0.13229
fc1,2,133,-0.019508
fc1,2,134,0.001194
fc1,2,135,-0.01059
fc1,2,136,-0.123065
fc1,2,137,0.077715
fc1,2,138,0.066303
fc1,2,139,-0.021918
fc1,2,140,-0.095705
fc1,2,141,0.012194
fc1,2,142,0.015173
fc1,2,143,0.017484
fc1,2,144,0.027191
fc1,2,145,-0.057714
fc1,2,146,0.038121
fc1,2,147,0.054738
fc1,2,148,-0.009237
fc1,2,149,-0.034389
fc1,2,150,-0.076847
fc1,2,151,0.014481
fc1,2,152,-0.04615
fc1,2,153,-0.063277
fc1,2,154,-0.011723
fc1,2,155,-0.05199
fc1,2,156,-0.039
fc1,2,157,0.029626
fc1,2,158,-0.01278
fc1,2,159,-0.003788
fc1,2,160,0.029603
fc1,2,161,-0.069865
fc1,2,162,0.016436
fc1,2,163,-0.038666
fc1,2,164,-0.069334
fc1,2,165,0.04111
fc1,2,166,-0.061673
fc1,2,167,-0.041878
fc1,2,168,0.013483
fc1,2,169,0.079111
fc1,2,170,0.00571
fc1,2,171,-0.070434
fc1,2,172,0.088282
fc1,2,173,-0.014163
fc1,2,174,-0.052444
fc1,2,175,-0.065872
fc1,2,176,-0.002271
fc1,2,177,-0.096112
fc1,2,178,-0.027292
fc1,2,179,-0.023244
fc1,2,180,-0.069316
fc1,2,181,0.032657
fc1,2,182,-0.030015
fc1,2,183,-0.050628
fc1,2,184,-0.070711
fc1,2,185,-0.016649
fc1,2,186,-0.042674
fc1,2,187,0.053741
fc1,2,188,0.040183
fc1,2,189,0.045915
fc1,2,190,-0.060166
fc1,2,191,-0.041708
fc1,2,192,-0.013821
fc1,2,193,-0.010196
fc1,2,194,0.026371
fc1,2,195,0.070843
fc1,2,196,-0.066221
fc1,2,197,0.085666
fc1,2,198,0.056037
fc1,2,199,0.017453
fc1,3,0,0.007899
fc1,3,1,-0.01116
fc1,3,2,0.040966
fc1,3,3,-0.055024
fc1,3,4,0.049028
fc1,3,5,0.073911
fc1,3,6,0.042638
fc1,3,7,0.064432
fc1,3,8,0.001779
fc1,3,9,0.062814
fc1,3,10,0.039825
fc1,3,11,-0.049651
fc1,3,12,-0.009631
fc1,3,13,-0.06447
fc1,3,14,-0.051831
fc1,3,15,0.091685
fc1,3,16,-0.016834
fc1,3,17,0.027736
fc1,3,18,0.007526
fc1,3,19,0.030383
fc1,3,20,-0.099601
fc1,3,21,0.093731
fc1,3,22,-0.08406
fc1,3,23,-0.082977
fc1,3,24,-0.056158
fc1,3,25,-0.054527
fc1,3,26,-0.010033
fc1,3,27,-0.052698
fc1,3,28,0.074314
fc1,3,29,-0.007
fc1,3,30,0.041977
fc1,3,31,0.05373
fc1,3,32,-0.063735
fc1,3,33,-0.10999
fc1,3,34,-0.024492
fc1,3,35,-0.070034
fc1,3,36,-0.013696
fc1,3,37,-0.059761
fc1,3,38,-0.096068
fc1,3,39,-0.042026
fc1,3,40,0.072816
fc1,3,41,-0.02832
fc1,3,42,-0.000863
fc1,3,43,0.032859
fc1,3,44,-0.049085
fc1,3,45,-0.026393
fc1,3,46,0.003791
fc1,3,47,-0.020951
fc1,3,48,-0.0778
fc1,3,49,-0.029441
fc1,3,50,-0.049208
fc1,3,51,-0.057084
fc1,3,52,0.005551
fc1,3,53,-0.005768
fc1,3,54,0.005631
fc1,3,55,-0.058182
fc1,3,56,-0.048947
fc1,3,57,-0.032146
fc1,3,58,-0.086408
fc1,3,59,0.033304
fc1,3,60,-0.062999
fc1,3,61,-0.071272
fc1,3,62,-0.03698
fc1,3,63,-0.028116
fc1,3,64,0.061136
fc1,3,65,-0.012302
fc1,3,66,0.002122
fc1,3,67,-0.113326
fc1,3,68,-0.045074
fc1,3,69,-0.019291
fc1,3,70,-0.00336
fc1,3,71,0.053639
fc1,3,72,-0.055532
fc1,3,73,-0.044824
fc1,3,74,-0.0043
fc1,3,75,0.111802
fc1,3,76,0.052715
fc1,3,77,0.038146
fc1,3,78,0.019014
fc1,3,79,0.081218
fc1,3,80,-0.00073
fc1,3,81,0.051904
fc1,3,82,-0.072651
fc1,3,83,0.060874
fc1,3,84,-0.062525
fc1,3,85,-0.01972
fc1,3,86,-0.038206
fc1,3,87,0.02309
fc1,3,88,0.041654
fc1,3,89,-0.04046
fc1,3,90,0.031094
fc1,3,91,-0.022745
fc1,3,92,0.01093
fc1,3,93,-0.033089
fc1,3,94,0.001665
fc1,3,95,0.059387
fc1,3,96,-0.075616
fc1,3,97,0.023991
fc1,3,98,-0.022026
fc1,3,99,-0.029922
fc1,3,100,0.074178
fc1,3,101,-0.023673
fc1,3,102,-0.00575
fc1,3,103,-0.012374
fc1,3,104,0.048896
fc1,3,105,-0.013416
fc1,3,106,0.014275
fc1,3,107,-0.004429
fc1,3,108,0.068536
fc1,3,109,0.003952
fc1,3,110,0.052701
fc1,3,111,0.055531
fc1,3,112,-0.074114
fc1,3,113,0.063881
fc1,3,114,0.039524
fc1,3,115,0.022287
fc1,3,116,-0.044613
fc1,3,117,0.040538
fc1,3,118,0.012055
fc1,3,119,-0.002498
fc1,3,120,0.002825
fc1,3,121,0.055172
fc1,3,122,0.016606
fc1,3,123,-0.027805
fc1,3,124,-0.051328
fc1,3,125,0.040929
fc1,3,126,0.060149
fc1,3,127,0.081736
fc1,3,128,0.052195
fc1,3,129,-0.005717
fc1,3,130,-0.014077
fc1,3,131,0.032268
fc1,3,132,0.00045
fc1,3,133,-0.054032
fc1,3,134,0.029452
fc1,3,135,-0.100952
fc1,3,136,0.041057
fc1,3,137,-0.00756
fc1,3,138,-0.10905
fc1,3,139,-0.071946
fc1,3,140,-0.091732
fc1,3,141,-0.018378
fc1,3,142,0.038592
fc1,3,143,0.010773
fc1,3,144,0.064473
fc1,3,145,0.073237
fc1,3,146,0.009522
fc1,3,147,-0.073065
fc1,3,148,-0.043907
fc1,3,149,0.058041
fc1,3,150,-0.014366
fc1,3,151,-0.020737
fc1,3,152,-0.02884
fc1,3,153,-0.093687
fc1,3,154,0.071303
fc1,3,155,0.068716
fc1,3,156,0.020052
fc1,3,157,0.027345
fc1,3,158,-0.053113
fc1,3,159,0.076345
fc1,3,160,0.002787
fc1,3,161,0.000719
fc1,3,162,-0.022753
fc1,3,163,0.013181
fc1,3,164,-0.083362
fc1,3,165,-0.034342
fc1,3,166,-0.004215
fc1,3,167,-0.006523
fc1,3,168,-0.08426
fc1,3,169,0.016311
fc1,3,170,0.027027
fc1,3,171,0.015255
fc1,3,172,0.030261
fc1,3,173,-0.02447
fc1,3,174,-0.032067
fc1,3,175,-0.083081
fc1,3,176,-0.013311
fc1,3,177,0.056274
fc1,3,178,0.053602
fc1,3,179,0.047754
fc1,3,180,0.034389
fc1,3,181,0.050265
fc1,3,182,0.076684
fc1,3,183,-0.055667
fc1,3,184,0.014928
fc1,3,185,0.048392
fc1,3,186,0.038901
fc1,3,187,-0.035811
fc1,3,188,0.008705
fc1,3,189,-0.06251
fc1,3,190,0.040288
fc1,3,191,-0.008362
fc1,3,192,-0.042242
fc1,3,193,-0.007153
fc1,3,194,-0.059548
fc1,3,195,-0.01248
fc1,3,196,0.01821
fc1,3,197,0.084718
fc1,3,198,0.007042
fc1,3,199,-0.002568
fc1,4,0,0.015594
fc1,4,1,0.045582
fc1,4,2,-0.053684
fc1,4,3,0.035032
fc1,4,4,0.016333
fc1,4,5,0.039596
fc1,4,6,0.032337
fc1,4,7,0.038265
fc1,4,8,0.054549
fc1,4,9,0.067542
fc1,4,10,-0.010043
fc1,4,11,-0.049869
fc1,4,12,-0.071544
fc1,4,13,0.092176
fc1,4,14,0.007005
fc1,4,15,-0.037221
fc1,4,16,0.007892
fc1,4,17,-0.069137
fc1,4,18,0.072671
fc1,4,19,0.065455
