layer,row,col,value
fc2,12,78,0.0069
fc2,12,79,-0.061676
fc2,12,80,-0.074853
fc2,12,81,-0.083824
fc2,12,82,0.026327
fc2,12,83,0.065924
fc2,12,84,-0.042968
fc2,12,85,0.019242
fc2,12,86,-0.035426
fc2,12,87,-0.001645
fc2,12,88,-0.043366
fc2,12,89,-0.002085
fc2,12,90,0.082804
fc2,12,91,0.019343
fc2,12,92,0.077237
fc2,12,93,0.027544
fc2,12,94,0.061745
fc2,12,95,0.022041
fc2,12,96,0.070228
fc2,12,97,0.083066
fc2,12,98,-0.023891
fc2,12,99,-0.080582
fc2,12,100,0.076026
fc2,12,101,-0.025893
fc2,12,102,0.022787
fc2,12,103,0.020088
fc2,12,104,0.03947
fc2,12,105,-0.035213
fc2,12,106,0.042797
fc2,12,107,-0.087819
fc2,12,108,-0.052901
fc2,12,109,0.059027
fc2,12,110,-0.063553
fc2,12,111,0.043307
fc2,12,112,0.086998
fc2,12,113,-0.066616
fc2,12,114,0.063458
fc2,12,115,-0.065905
fc2,12,116,0.057502
fc2,12,117,-0.002647
fc2,12,118,-0.076652
fc2,12,119,0.063151
fc2,12,120,-0.062822
fc2,12,121,-0.07763
fc2,12,122,0.049269
fc2,12,123,0.081839
fc2,12,124,-0.0354
fc2,12,125,0.061024
fc2,12,126,-0.058514
fc2,12,127,-0.077806
fc2,13,0,-0.086792
fc2,13,1,0.064881
fc2,13,2,0.043291
fc2,13,3,0.042597
fc2,13,4,0.024843
fc2,13,5,0.010532
fc2,13,6,-0.030027
fc2,13,7,0.036131
fc2,13,8,0.022861
fc2,13,9,-0.07848
fc2,13,10,-0.018152
fc2,13,11,-0.038241
fc2,13,12,-0.081587
fc2,13,13,-0.007346
fc2,13,14,-0.031811
fc2,13,15,-0.020769
fc2,13,16,0.025833
fc2,13,17,0.080348
fc2,13,18,0.033011
fc2,13,19,-0.024854
fc2,13,20,-0.048675
fc2,13,21,0.042128
fc2,13,22,0.010387
fc2,13,23,-0.09476
fc2,13,24,0.023855
fc2,13,25,-0.07084
fc2,13,26,-0.005768
fc2,13,27,0.036597
fc2,13,28,0.01772
fc2,13,29,-0.080485
fc2,13,30,-0.044672
fc2,13,31,0.049161
fc2,13,32,0.048558
fc2,13,33,0.045853
fc2,13,34,-0.024938
fc2,13,35,0.033961
fc2,13,36,-0.089012
fc2,13,37,-0.017525
fc2,13,38,-0.096806
fc2,13,39,0.017733
fc2,13,40,0.05951
fc2,13,41,-0.011538
fc2,13,42,0.059061
fc2,13,43,0.002188
fc2,13,44,0.03506
fc2,13,45,-0.084513
fc2,13,46,-0.072877
fc2,13,47,0.043992
fc2,13,48,0.064586
fc2,13,49,0.00788
fc2,13,50,-0.051303
fc2,13,51,0.039661
fc2,13,52,0.05636
fc2,13,53,-0.013207
fc2,13,54,-0.088614
fc2,13,55,0.014496
fc2,13,56,0.067651
fc2,13,57,-0.078964
fc2,13,58,0.06944
fc2,13,59,-0.043956
fc2,13,60,-0.064411
fc2,13,61,-0.022443
fc2,13,62,0.029278
fc2,13,63,0.077427
fc2,13,64,0.070138
fc2,13,65,0.058317
fc2,13,66,0.024829
fc2,13,67,0.082245
fc2,13,68,-0.042716
fc2,13,69,-0.036365
fc2,13,70,0.000299
fc2,13,71,-0.097731
fc2,13,72,-0.072838
fc2,13,73,0.04817
fc2,13,74,-0.080149
fc2,13,75,0.025091
fc2,13,76,0.065826
fc2,13,77,0.066775
fc2,13,78,0.067654
fc2,13,79,-0.021634
fc2,13,80,0.05992
fc2,13,81,0.010663
fc2,13,82,0.070678
fc2,13,83,-0.040818
fc2,13,84,-0.007377
fc2,13,85,-0.033913
fc2,13,86,-0.046495
fc2,13,87,-0.033143
fc2,13,88,-0.077937
fc2,13,89,-0.094
fc2,13,90,0.07488
fc2,13,91,-0.025729
fc2,13,92,-0.014944
fc2,13,93,-0.011837
fc2,13,94,-0.010113
fc2,13,95,0.051935
fc2,13,96,-0.028523
fc2,13,97,-0.019046
fc2,13,98,0.030003
fc2,13,99,-0.020691
fc2,13,100,0.0331
fc2,13,101,-0.083178
fc2,13,102,-0.012022
fc2,13,103,0.07137
fc2,13,104,0.008203
fc2,13,105,-0.081676
fc2,13,106,0.062063
fc2,13,107,-0.087693
fc2,13,108,0.075385
fc2,13,109,-0.05892
fc2,13,110,-0.088126
fc2,13,111,-0.067892
fc2,13,112,-0.0908
fc2,13,113,0.050189
fc2,13,114,0.041878
fc2,13,115,-0.033224
fc2,13,116,-0.01799
fc2,13,117,-0.043756
fc2,13,118,0.054865
fc2,13,119,0.049344
fc2,13,120,0.019594
fc2,13,121,-0.073041
fc2,13,122,0.050937
fc2,13,123,0.073187
fc2,13,124,-0.044613
fc2,13,125,0.068348
fc2,13,126,0.053859
fc2,13,127,-0.029063
fc2,14,0,0.052122
fc2,14,1,-0.077425
fc2,14,2,0.058325
fc2,14,3,0.00498
fc2,14,4,0.078504
fc2,14,5,-0.035971
fc2,14,6,-0.083136
fc2,14,7,0.076147
fc2,14,8,0.021022
fc2,14,9,0.04738
fc2,14,10,-0.013698
fc2,14,11,0.012
fc2,14,12,0.006834
fc2,14,13,-0.032999
fc2,14,14,-0.044781
fc2,14,15,0.002274
fc2,14,16,0.056281
fc2,14,17,0.013768
fc2,14,18,-0.078872
fc2,14,19,-0.072819
fc2,14,20,-0.054074
fc2,14,21,0.03827
fc2,14,22,-0.014816
fc2,14,23,0.048951
fc2,14,24,-0.058463
fc2,14,25,-0.010269
fc2,14,26,0.024063
fc2,14,27,0.05531
fc2,14,28,-0.054531
fc2,14,29,0.033056
fc2,14,30,-0.037681
fc2,14,31,-0.002034
fc2,14,32,0.003954
fc2,14,33,0.091848
fc2,14,34,-0.080143
fc2,14,35,0.04801
fc2,14,36,0.044903
fc2,14,37,0.027606
fc2,14,38,-0.046792
fc2,14,39,0.074317
fc2,14,40,-0.010024
fc2,14,41,0.025961
fc2,14,42,-0.034134
fc2,14,43,0.032129
fc2,14,44,0.07661
fc2,14,45,-0.04294
fc2,14,46,0.036849
fc2,14,47,-0.018369
fc2,14,48,0.077845
fc2,14,49,0.040845
fc2,14,50,-0.041724
fc2,14,51,-0.051774
fc2,14,52,0.009115
fc2,14,53,-0.014034
fc2,14,54,0.001063
fc2,14,55,-0.04977
fc2,14,56,0.03361
fc2,14,57,-0.004304
fc2,14,58,0.030992
fc2,14,59,-0.033397
fc2,14,60,0.052675
fc2,14,61,0.015659
fc2,14,62,-0.018094
fc2,14,63,0.051109
fc2,14,64,-0.044327
fc2,14,65,-0.055381
fc2,14,66,-0.023136
fc2,14,67,-0.051698
fc2,14,68,-0.060099
fc2,14,69,0.049723
fc2,14,70,0.084507
fc2,14,71,0.034825
fc2,14,72,-0.021265
fc2,14,73,-0.074659
fc2,14,74,0.08708
fc2,14,75,0.067978
fc2,14,76,0.019983
fc2,14,77,0.038521
fc2,14,78,-0.086477
fc2,14,79,0.025023
fc2,14,80,-0.028157
fc2,14,81,-0.045813
fc2,14,82,-0.017078
fc2,14,83,-0.052853
fc2,14,84,0.09073
fc2,14,85,0.078751
fc2,14,86,0.061594
fc2,14,87,0.057692
fc2,14,88,-0.007579
fc2,14,89,-0.022241
fc2,14,90,0.081248
fc2,14,91,0.08004
fc2,14,92,0.01577
fc2,14,93,0.037846
fc2,14,94,0.000797
fc2,14,95,0.056457
fc2,14,96,-0.037573
fc2,14,97,0.046182
fc2,14,98,0.086537
fc2,14,99,0.040594
fc2,14,100,-0.087534
fc2,14,101,-0.038504
fc2,14,102,-0.05901
fc2,14,103,-0.031925
fc2,14,104,0.09352
fc2,14,105,0.0776
fc2,14,106,0.027179
fc2,14,107,-0.075207
fc2,14,108,-0.010709
fc2,14,109,0.08271
fc2,14,110,0.019263
fc2,14,111,0.083309
fc2,14,112,0.060068
fc2,14,113,0.016114
fc2,14,114,-0.013729
fc2,14,115,0.017069
fc2,14,116,0.071259
fc2,14,117,0.074123
fc2,14,118,-0.029567
fc2,14,119,-0.022846
fc2,14,120,-0.040721
fc2,14,121,-0.080709
fc2,14,122,0.021133
fc2,14,123,0.041841
fc2,14,124,0.085895
fc2,14,125,-0.018985
fc2,14,126,-0.062134
fc2,14,127,0.063485
fc2,15,0,0.001265
fc2,15,1,-0.080601
fc2,15,2,-0.029172
fc2,15,3,-0.068038
fc2,15,4,-0.053425
fc2,15,5,-0.013442
fc2,15,6,0.076615
fc2,15,7,-0.036036
fc2,15,8,-0.08061
fc2,15,9,-0.026442
fc2,15,10,0.075839
fc2,15,11,-0.01123
fc2,15,12,-0.021455
fc2,15,13,-0.064262
fc2,15,14,0.032109
fc2,15,15,0.069726
fc2,15,16,-0.072817
fc2,15,17,-0.082677
fc2,15,18,-0.058515
fc2,15,19,0.009467
fc2,15,20,0.033122
fc2,15,21,-0.054751
fc2,15,22,-0.065415
fc2,15,23,0.079034
fc2,15,24,-0.040608
fc2,15,25,-0.008233
fc2,15,26,0.008533
fc2,15,27,0.01706
fc2,15,28,0.017702
fc2,15,29,-0.040095
fc2,15,30,0.076406
fc2,15,31,0.041556
fc2,15,32,-0.009946
fc2,15,33,-0.088074
fc2,15,34,0.029238
fc2,15,35,0.076428
fc2,15,36,0.049776
fc2,15,37,-0.004132
fc2,15,38,-0.064176
fc2,15,39,0.05822
fc2,15,40,0.048593
fc2,15,41,-0.077143
fc2,15,42,0.039943
fc2,15,43,0.03921
fc2,15,44,0.022372
fc2,15,45,0.075841
fc2,15,46,0.072131
fc2,15,47,0.030933
fc2,15,48,0.08392
fc2,15,49,0.002848
fc2,15,50,-0.070583
fc2,15,51,0.031565
fc2,15,52,-0.036508
fc2,15,53,-0.068171
fc2,15,54,0.046643
fc2,15,55,0.0697
fc2,15,56,-0.03032
fc2,15,57,-0.042825
fc2,15,58,-0.068604
fc2,15,59,-0.030754
fc2,15,60,0.038965
fc2,15,61,0.043991
fc2,15,62,-0.03313
fc2,15,63,0.026433
fc2,15,64,0.06675
fc2,15,65,-0.039321
fc2,15,66,0.03171
fc2,15,67,-0.061506
fc2,15,68,-0.015219
fc2,15,69,0.057346
fc2,15,70,-0.042312
fc2,15,71,-0.030207
fc2,15,72,0.007058
fc2,15,73,-0.070872
fc2,15,74,-0.03334
fc2,15,75,-0.040421
fc2,15,76,0.046757
fc2,15,77,0.080233
fc2,15,78,0.042867
fc2,15,79,0.056184
fc2,15,80,-0.064679
fc2,15,81,-0.023151
fc2,15,82,0.041964
fc2,15,83,0.029755
fc2,15,84,0.044709
fc2,15,85,-0.021435
fc2,15,86,-0.04084
fc2,15,87,-0.060065
fc2,15,88,0.081965
fc2,15,89,-0.085671
fc2,15,90,-0.064744
fc2,15,91,-0.081755
fc2,15,92,0.045333
fc2,15,93,-0.032294
fc2,15,94,0.087884
fc2,15,95,0.051721
fc2,15,96,-0.068376
fc2,15,97,0.025971
fc2,15,98,0.020383
fc2,15,99,-0.062641
fc2,15,100,0.007123
fc2,15,101,0.056611
fc2,15,102,-0.076352
fc2,15,103,0.081936
fc2,15,104,-0.053325
fc2,15,105,0.06463
fc2,15,106,-0.081477
fc2,15,107,-0.004367
fc2,15,108,0.014403
fc2,15,109,0.026514
fc2,15,110,0.037867
fc2,15,111,0.021261
fc2,15,112,0.010181
fc2,15,113,0.023194
fc2,15,114,0.080238
fc2,15,115,0.071397
fc2,15,116,0.042411
fc2,15,117,-0.001466
fc2,15,118,0.052643
fc2,15,119,-0.024818
fc2,15,120,0.025573
fc2,15,121,-0.032761
fc2,15,122,-0.064661
fc2,15,123,0.056664
fc2,15,124,0.079683
fc2,15,125,-0.02167
fc2,15,126,0.007977
fc2,15,127,-0.002513
fc2,16,0,0.000976
fc2,16,1,0.044978
fc2,16,2,-0.012705
fc2,16,3,0.079189
fc2,16,4,-0.001039
fc2,16,5,0.036499
fc2,16,6,-0.059099
fc2,16,7,0.005451
fc2,16,8,0.067811
fc2,16,9,-0.047671
fc2,16,10,-0.019145
fc2,16,11,0.053237
fc2,16,12,0.048966
fc2,16,13,0.008655
fc2,16,14,0.080379
fc2,16,15,-0.038759
fc2,16,16,-0.063976
fc2,16,17,-0.021993
fc2,16,18,-0.075401
fc2,16,19,-0.028541
fc2,16,20,-0.064626
fc2,16,21,0.054217
fc2,16,22,0.087727
fc2,16,23,0.093644
fc2,16,24,-0.022682
fc2,16,25,0.07513
fc2,16,26,0.00028
fc2,16,27,0.090096
fc2,16,28,-0.084757
fc2,16,29,0.074038
fc2,16,30,0.081185
fc2,16,31,-0.070682
fc2,16,32,0.064989
fc2,16,33,0.054954
fc2,16,34,0.014088
fc2,16,35,-0.003119
fc2,16,36,0.031793
fc2,16,37,0.019514
fc2,16,38,-0.02361
fc2,16,39,-0.055776
fc2,16,40,-0.003785
fc2,16,41,0.085849
fc2,16,42,-0.007977
fc2,16,43,0.063172
fc2,16,44,0.052527
fc2,16,45,-0.072552
fc2,16,46,-0.082701
fc2,16,47,-0.032792
fc2,16,48,0.026314
fc2,16,49,0.090708
fc2,16,50,-0.009992
fc2,16,51,-0.059794
fc2,16,52,-0.023754
fc2,16,53,0.033296
fc2,16,54,0.012676
fc2,16,55,0.049109
fc2,16,56,0.058721
fc2,16,57,0.07313
fc2,16,58,0.02389
fc2,16,59,-0.044026
fc2,16,60,0.074481
fc2,16,61,0.062678
fc2,16,62,-0.018593
fc2,16,63,-0.05005
fc2,16,64,-0.057777
fc2,16,65,-0.020343
fc2,16,66,-0.012474
fc2,16,67,0.025683
fc2,16,68,0.095528
fc2,16,69,0.003428
fc2,16,70,-0.005103
fc2,16,71,-0.012312
fc2,16,72,-0.017871
fc2,16,73,-0.035196
fc2,16,74,0.102491
fc2,16,75,0.085176
fc2,16,76,0.026483
fc2,16,77,-0.002183
fc2,16,78,0.010693
fc2,16,79,-0.049759
fc2,16,80,-0.043338
fc2,16,81,0.012791
fc2,16,82,0.006628
fc2,16,83,0.040656
fc2,16,84,0.075148
fc2,16,85,-0.018033
fc2,16,86,0.02888
fc2,16,87,-0.022738
fc2,16,88,0.07799
fc2,16,89,0.086812
fc2,16,90,0.034283
fc2,16,91,0.075645
fc2,16,92,0.089562
fc2,16,93,0.047755
fc2,16,94,-0.034306
fc2,16,95,-0.060714
fc2,16,96,-0.007654
fc2,16,97,0.003345
fc2,16,98,-0.060311
fc2,16,99,0.063127
fc2,16,100,-0.046826
fc2,16,101,-0.001488
fc2,16,102,-0.06478
fc2,16,103,-0.068986
fc2,16,104,0.061557
fc2,16,105,-0.011654
fc2,16,106,0.042733
fc2,16,107,0.080571
fc2,16,108,0.091922
fc2,16,109,0.045294
fc2,16,110,0.011398
fc2,16,111,0.028705
fc2,16,112,-0.02707
fc2,16,113,-0.004653
fc2,16,114,-0.038841
fc2,16,115,-0.053792
fc2,16,116,0.066764
fc2,16,117,0.034925
fc2,16,118,0.064099
fc2,16,119,0.011326
fc2,16,120,-0.051056
fc2,16,121,0.026187
fc2,16,122,-0.058173
fc2,16,123,0.002523
fc2,16,124,7.5e-05
fc2,16,125,-0.021979
fc2,16,126,0.013875
fc2,16,127,0.067087
fc2,17,0,0.073005
fc2,17,1,0.056979
fc2,17,2,0.055743
fc2,17,3,-0.008979
fc2,17,4,0.015711
fc2,17,5,0.081845
fc2,17,6,-0.06065
fc2,17,7,-0.057489
fc2,17,8,0.064321
fc2,17,9,-0.030489
fc2,17,10,0.096393
fc2,17,11,0.078478
fc2,17,12,-0.053632
fc2,17,13,-0.079518
fc2,17,14,-0.020994
fc2,17,15,-0.024109
fc2,17,16,0.088662
fc2,17,17,0.065444
fc2,17,18,-0.012395
fc2,17,19,0.076656
fc2,17,20,0.035572
fc2,17,21,0.091393
fc2,17,22,0.054896
fc2,17,23,-0.06287
fc2,17,24,-0.026222
fc2,17,25,0.060371
fc2,17,26,-0.046406
fc2,17,27,-0.074757
fc2,17,28,-0.00804
fc2,17,29,0.060562
fc2,17,30,-0.073421
fc2,17,31,-0.020986
fc2,17,32,0.060791
fc2,17,33,0.0225
fc2,17,34,0.049093
fc2,17,35,0.028067
fc2,17,36,-0.061497
fc2,17,37,-0.03585
fc2,17,38,0.064256
fc2,17,39,-0.012907
fc2,17,40,0.002539
fc2,17,41,-0.077634
fc2,17,42,0.06885
fc2,17,43,0.031596
fc2,17,44,-0.006943
fc2,17,45,-0.021813
fc2,17,46,0.008845
fc2,17,47,-0.052638
fc2,17,48,0.041713
fc2,17,49,0.043652
fc2,17,50,0.003308
fc2,17,51,0.010405
fc2,17,52,0.013993
fc2,17,53,0.091669
fc2,17,54,-0.012581
fc2,17,55,-0.050415
fc2,17,56,-0.011781
fc2,17,57,0.074225
fc2,17,58,0.032864
fc2,17,59,-0.008407
fc2,17,60,0.004958
fc2,17,61,-0.069182
fc2,17,62,0.03259
fc2,17,63,0.082408
fc2,17,64,-0.040978
fc2,17,65,-0.067877
fc2,17,66,-0.005518
fc2,17,67,-0.005474
fc2,17,68,0.002785
fc2,17,69,0.021647
fc2,17,70,-0.035828
fc2,17,71,0.005659
fc2,17,72,0.068146
fc2,17,73,-0.032109
fc2,17,74,-0.028478
fc2,17,75,0.088379
fc2,17,76,0.029905
fc2,17,77,0.063041
fc2,17,78,0.051128
fc2,17,79,0.066584
fc2,17,80,0.030314
fc2,17,81,0.012704
fc2,17,82,0.046275
fc2,17,83,-0.058223
fc2,17,84,0.003288
fc2,17,85,-0.064918
fc2,17,86,0.023569
fc2,17,87,-0.064787
fc2,17,88,0.063798
fc2,17,89,0.063354
fc2,17,90,0.089168
fc2,17,91,0.044541
fc2,17,92,0.019691
fc2,17,93,0.005283
fc2,17,94,-0.053892
fc2,17,95,-0.060294
fc2,17,96,-0.020914
fc2,17,97,0.003247
fc2,17,98,0.039484
fc2,17,99,-0.002311
fc2,17,100,0.020308
fc2,17,101,-0.046592
fc2,17,102,-0.056035
fc2,17,103,0.06282
fc2,17,104,0.035887
fc2,17,105,-0.066916
fc2,17,106,-0.053881
fc2,17,107,0.006521
fc2,17,108,-0.020146
fc2,17,109,0.098608
fc2,17,110,0.030278
fc2,17,111,0.012006
fc2,17,112,-0.02218
fc2,17,113,0.09274
fc2,17,114,-0.057233
fc2,17,115,0.093501
fc2,17,116,0.026186
fc2,17,117,0.075854
fc2,17,118,-0.059706
fc2,17,119,-0.020181
fc2,17,120,-0.039111
fc2,17,121,0.10045
fc2,17,122,0.012748
fc2,17,123,-0.023416
fc2,17,124,-0.027442
fc2,17,125,0.095932
fc2,17,126,0.022235
fc2,17,127,-0.046507
fc2,18,0,-0.021174
fc2,18,1,-0.076123
fc2,18,2,-0.037666
fc2,18,3,0.052318
fc2,18,4,-0.022289
fc2,18,5,0.076897
fc2,18,6,0.068865
fc2,18,7,-0.071205
fc2,18,8,-0.038749
fc2,18,9,0.097787
fc2,18,10,0.042192
fc2,18,11,0.062888
fc2,18,12,-0.024274
fc2,18,13,0.018717
fc2,18,14,0.026868
fc2,18,15,-0.001429
fc2,18,16,0.079207
fc2,18,17,-0.024553
fc2,18,18,0.031251
fc2,18,19,-0.038388
fc2,18,20,0.013806
fc2,18,21,-0.045733
fc2,18,22,-0.064704
fc2,18,23,0.090098
fc2,18,24,-0.027829
fc2,18,25,0.022973
fc2,18,26,0.03849
fc2,18,27,-0.017086
fc2,18,28,0.071001
fc2,18,29,0.069153
fc2,18,30,0.020359
fc2,18,31,0.005398
fc2,18,32,-0.050432
fc2,18,33,0.033371
fc2,18,34,0.068318
fc2,18,35,0.049132
fc2,18,36,-0.023865
fc2,18,37,0.094374
fc2,18,38,-0.066871
fc2,18,39,0.095002
fc2,18,40,-0.000785
fc2,18,41,0.068378
fc2,18,42,0.079152
fc2,18,43,-0.009075
fc2,18,44,-0.050334
fc2,18,45,-0.014888
fc2,18,46,0.083097
fc2,18,47,-0.056344
fc2,18,48,-0.085044
fc2,18,49,0.0256
fc2,18,50,-0.03258
fc2,18,51,-0.053963
fc2,18,52,0.046168
fc2,18,53,-0.057247
fc2,18,54,-0.027712
fc2,18,55,-0.018183
fc2,18,56,-0.01684
fc2,18,57,-0.007736
fc2,18,58,-0.020665
fc2,18,59,0.062408
fc2,18,60,-0.00513
fc2,18,61,0.023489
fc2,18,62,0.008097
fc2,18,63,0.060469
fc2,18,64,-0.065966
fc2,18,65,0.000884
fc2,18,66,-0.04151
fc2,18,67,-0.073297
fc2,18,68,0.004354
fc2,18,69,0.067049
fc2,18,70,-0.07539
fc2,18,71,-0.032558
fc2,18,72,-0.003683
fc2,18,73,-0.004789
fc2,18,74,-0.013598
fc2,18,75,-0.068306
fc2,18,76,0.073855
fc2,18,77,-0.080811
fc2,18,78,0.065409
fc2,18,79,-0.056778
fc2,18,80,0.08898
fc2,18,81,0.034008
fc2,18,82,0.011496
fc2,18,83,0.012089
fc2,18,84,0.093876
fc2,18,85,-0.060532
fc2,18,86,0.08633
fc2,18,87,-0.045151
fc2,18,88,0.070887
fc2,18,89,-0.006844
fc2,18,90,0.096678
fc2,18,91,-0.053143
fc2,18,92,-0.028386
fc2,18,93,0.054083
fc2,18,94,-0.086157
fc2,18,95,0.056559
fc2,18,96,0.053924
fc2,18,97,-0.061087
fc2,18,98,0.042004
fc2,18,99,0.029902
fc2,18,100,-0.033376
fc2,18,101,0.033
fc2,18,102,-0.061406
fc2,18,103,-0.033917
fc2,18,104,0.043931
fc2,18,105,0.075658
fc2,18,106,0.064083
fc2,18,107,-0.045615
fc2,18,108,-0.073263
fc2,18,109,-0.024094
fc2,18,110,-0.070643
fc2,18,111,-0.0485
fc2,18,112,-0.058951
fc2,18,113,0.01854
fc2,18,114,0.084582
fc2,18,115,-0.024161
fc2,18,116,-0.02567
fc2,18,117,0.03602
fc2,18,118,-0.008614
fc2,18,119,-0.024091
fc2,18,120,-0.011621
fc2,18,121,0.057508
fc2,18,122,0.03433
fc2,18,123,0.011199
fc2,18,124,0.078517
fc2,18,125,0.011773
fc2,18,126,0.054041
fc2,18,127,0.025525
fc2,19,0,0.058185
fc2,19,1,0.055701
fc2,19,2,-0.06618
fc2,19,3,0.023153
fc2,19,4,0.03695
fc2,19,5,-0.085255
fc2,19,6,0.053108
fc2,19,7,-0.023885
fc2,19,8,-0.066729
fc2,19,9,0.012309
fc2,19,10,0.073985
fc2,19,11,-0.00821
fc2,19,12,-0.002887
fc2,19,13,-0.063506
fc2,19,14,0.032921
fc2,19,15,0.066101
fc2,19,16,-0.047781
fc2,19,17,0.042397
fc2,19,18,-0.002825
fc2,19,19,0.046138
fc2,19,20,-0.080749
fc2,19,21,0.036444
fc2,19,22,0.006999
fc2,19,23,-0.046498
fc2,19,24,-0.08681
fc2,19,25,0.064542
fc2,19,26,0.078718
fc2,19,27,-0.050108
fc2,19,28,0.071755
fc2,19,29,0.080411
fc2,19,30,0.076669
fc2,19,31,-0.054917
fc2,19,32,-0.003614
fc2,19,33,0.024102
fc2,19,34,-0.067006
fc2,19,35,0.069985
fc2,19,36,-0.018848
fc2,19,37,-0.003972
fc2,19,38,0.016236
fc2,19,39,-0.06638
fc2,19,40,0.004586
fc2,19,41,0.08747
fc2,19,42,0.052885
fc2,19,43,-0.049747
fc2,19,44,0.02471
fc2,19,45,-0.010088
fc2,19,46,-0.039355
fc2,19,47,-0.028838
fc2,19,48,0.046617
fc2,19,49,-0.057525
fc2,19,50,-0.078938
fc2,19,51,-0.049806
fc2,19,52,-0.016876
fc2,19,53,-0.078145
fc2,19,54,0.02045
fc2,19,55,-0.087017
fc2,19,56,-0.030362
fc2,19,57,-0.017966
fc2,19,58,-0.034856
fc2,19,59,-0.039575
fc2,19,60,-0.014116
fc2,19,61,-0.055732
fc2,19,62,-0.050604
fc2,19,63,0.044602
fc2,19,64,-0.083715
fc2,19,65,0.085731
fc2,19,66,0.006859
fc2,19,67,-0.011695
fc2,19,68,-0.059655
fc2,19,69,0.019786
fc2,19,70,0.084462
fc2,19,71,-0.077772
fc2,19,72,0.02123
fc2,19,73,-0.026004
fc2,19,74,-0.031656
fc2,19,75,-0.009903
fc2,19,76,0.061171
fc2,19,77,0.026866
fc2,19,78,-0.066436
fc2,19,79,0.056123
fc2,19,80,-0.018313
fc2,19,81,-0.076663
fc2,19,82,-0.018578
fc2,19,83,-0.056662
fc2,19,84,0.006161
fc2,19,85,0.077782
fc2,19,86,0.079908
fc2,19,87,0.056146
fc2,19,88,-0.069029
fc2,19,89,-0.015001
fc2,19,90,0.005093
fc2,19,91,0.038829
fc2,19,92,0.065225
fc2,19,93,-0.034721
fc2,19,94,-0.058348
fc2,19,95,-0.023443
fc2,19,96,0.00465
fc2,19,97,-0.034308
fc2,19,98,0.070075
fc2,19,99,-0.027822
fc2,19,100,-0.055259
fc2,19,101,0.033523
fc2,19,102,-0.016616
fc2,19,103,0.072884
fc2,19,104,-0.014314
fc2,19,105,0.021
fc2,19,106,-0.05943
fc2,19,107,-0.039682
fc2,19,108,-0.011283
fc2,19,109,-0.000697
fc2,19,110,-0.080857
fc2,19,111,-0.0818
fc2,19,112,-0.076883
fc2,19,113,-0.061581
fc2,19,114,-0.060263
fc2,19,115,0.03103
fc2,19,116,-0.046276
fc2,19,117,-0.013267
fc2,19,118,0.017624
fc2,19,119,-0.059991
fc2,19,120,-0.033896
fc2,19,121,0.03373
fc2,19,122,0.033361
fc2,19,123,-0.02274
fc2,19,124,-0.034631
fc2,19,125,-0.077352
fc2,19,126,-0.033875
fc2,19,127,0.085365
fc2,20,0,-0.01486
fc2,20,1,-0.005125
fc2,20,2,-0.074861
fc2,20,3,-0.061191
fc2,20,4,-0.048222
fc2,20,5,-0.024147
fc2,20,6,-0.082787
fc2,20,7,0.016601
fc2,20,8,-0.001024
fc2,20,9,-0.012807
fc2,20,10,-0.081364
fc2,20,11,0.033655
fc2,20,12,-0.000945
fc2,20,13,0.052546
fc2,20,14,-0.053163
fc2,20,15,-0.024532
fc2,20,16,0.064406
fc2,20,17,-0.080699
fc2,20,18,-0.005057
fc2,20,19,0.011453
fc2,20,20,0.025043
fc2,20,21,0.072176
fc2,20,22,-0.019258
fc2,20,23,-0.022166
fc2,20,24,-0.035623
fc2,20,25,-0.080008
fc2,20,26,-0.019661
fc2,20,27,-0.033131
fc2,20,28,0.006148
fc2,20,29,-0.072264
fc2,20,30,-0.059484
fc2,20,31,0.019915
fc2,20,32,0.020301
fc2,20,33,-0.014752
fc2,20,34,-0.070754
fc2,20,35,-0.031268
fc2,20,36,-0.071632
fc2,20,37,0.058878
fc2,20,38,0.024829
fc2,20,39,0.024505
fc2,20,40,0.085797
fc2,20,41,0.008726
fc2,20,42,0.040757
fc2,20,43,-0.039252
fc2,20,44,-0.059846
fc2,20,45,0.067082
fc2,20,46,0.02218
fc2,20,47,0.038961
fc2,20,48,-0.049904
fc2,20,49,-0.042894
fc2,20,50,0.038558
fc2,20,51,0.066418
fc2,20,52,0.039637
fc2,20,53,-0.062903
fc2,20,54,0.065909
fc2,20,55,0.080222
fc2,20,56,0.039932
fc2,20,57,0.078951
fc2,20,58,0.069896
fc2,20,59,-0.009877
fc2,20,60,0.051441
fc2,20,61,0.084588
fc2,20,62,-0.082458
fc2,20,63,-0.061438
fc2,20,64,-0.055008
fc2,20,65,0.002957
fc2,20,66,-0.007859
fc2,20,67,0.06094
fc2,20,68,-0.086458
fc2,20,69,-0.016714
fc2,20,70,0.014424
fc2,20,71,-0.068834
fc2,20,72,0.084495
fc2,20,73,0.009171
fc2,20,74,-0.084208
fc2,20,75,0.006402
fc2,20,76,0.088354
fc2,20,77,-0.056168
fc2,20,78,0.017369
fc2,20,79,-0.029312
fc2,20,80,-0.032469
fc2,20,81,-0.075832
fc2,20,82,-0.085456
fc2,20,83,0.001203
fc2,20,84,0.025528
fc2,20,85,-0.04435
fc2,20,86,-0.007812
fc2,20,87,-0.056764
fc2,20,88,-0.048188
fc2,20,89,0.030186
fc2,20,90,-0.01398
